City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
348,Esmeraldas,-19.7625,-44.3139,28.48,64,3,2.37,BR,1707747587
349,Kapuskasing,49.4169,-82.4331,-8.95,86,100,1.54,CA,1707747389
350,Sanctuary Point,-35.1114,150.629,23.51,89,3,3.51,AU,1707747587
351,Tura,25.5198,90.2201,16.46,31,0,1.18,IN,1707747587
352,Pemba,-12.974,40.5178,27.39,89,75,2.57,MZ,1707747588
353,Argo,37.6333,22.7333,15.44,39,4,3.25,GR,1707747588
354,Lerwick,60.1545,-1.1494,7.0,83,50,8.44,GB,1707747588
355,Ar Rudayyif,34.3827,8.1555,17.87,53,92,7.91,TN,1707747588
356,Talcahuano,-36.7167,-73.1167,17.82,68,0,3.09,CL,1707747588
357,Iskateley,67.6803,53.1512,-29.43,98,7,1.79,RU,1707747588
358,El Bolson,-41.9667,-71.5167,17.28,38,0,0.22,AR,1707747589
359,Maloye Ganyushkino,46.6,49.2667,4.3,94,83,3.02,KZ,1707747589
360,Ed Damer,17.5928,33.9592,32.02,11,0,3.05,SD,1707747589
361,Musoma,-1.5,33.8,25.29,66,77,5.29,TZ,1707747589
362,Olonkinbyen,70.9221,-8.7187,-1.79,90,100,7.46,SJ,1707747589
363,Salinas,36.6777,-121.6555,9.76,82,0,2.06,US,1707747393
364,Broken Hill,-31.95,141.4333,30.7,30,17,4.75,AU,1707747589
365,Port Antonio,18.18,-76.4612,28.95,72,25,6.72,JM,1707747590
366,Oban,56.4127,-5.4706,5.95,81,75,7.72,GB,1707747590
367,Angaur State,6.906,134.13,27.06,85,87,10.29,PW,1707747590
368,Khark,29.2614,50.3306,20.01,73,0,3.09,IR,1707747590
369,York Beach,43.1717,-70.6089,4.03,75,88,0.89,US,1707747590
370,Ulan Bator,47.9077,106.8832,-6.93,79,75,2.0,MN,1707747386
371,Karelichy,53.5653,26.1378,6.26,92,98,3.57,BY,1707747591
372,Cafayate,-26.073,-65.9761,23.59,77,100,2.27,AR,1707747591
373,Puerto Santa,-8.9906,-78.6456,24.24,82,97,2.84,PE,1707747591
374,Kenai,60.5544,-151.2583,-1.97,100,100,2.57,US,1707747591
375,Kodinsk,58.6881,99.1844,-13.64,92,100,4.08,RU,1707747592
376,Zima,53.9202,102.0442,-15.29,98,100,0.77,RU,1707747592
377,Tehuacan,18.45,-97.3833,18.65,45,0,0.38,MX,1707747458
378,Khandyga,62.6667,135.6,-28.71,93,100,1.47,RU,1707747592
379,Satun,6.8333,100.0,27.67,73,11,4.54,TH,1707747592
380,Jayapura,-2.5333,140.7,24.66,89,100,1.26,ID,1707747593
381,Zhangye,38.9342,100.4517,0.66,33,100,0.07,CN,1707747593
382,Puerto Gaitan,4.3133,-72.0816,31.33,44,69,6.32,CO,1707747593
383,Alice,27.7523,-98.0697,9.73,53,0,8.23,US,1707747593
384,Kudymkar,59.0173,54.656,-11.58,93,100,3.73,RU,1707747593
385,Noumea,-22.2763,166.4572,26.67,99,88,5.4,NC,1707747593
386,Anadyr,64.75,177.4833,-28.72,83,0,5.0,RU,1707747594
387,Kirakira,-10.4544,161.9205,27.65,80,100,6.72,SB,1707747594
388,Alofi,-19.0595,-169.9187,25.94,100,100,3.09,NU,1707747594
389,Petoskey,45.3733,-84.9553,-0.67,88,75,1.34,US,1707747435
390,Kidal,18.4411,1.4078,34.26,4,0,2.37,ML,1707747455
391,Mount Pearl,47.5166,-52.7813,1.85,94,100,4.12,CA,1707747340
392,Talnakh,69.4865,88.3972,-35.22,89,9,1.68,RU,1707747595
393,Colby,39.3958,-101.0524,-4.98,82,0,4.12,US,1707747595
394,Cidade Velha,14.9167,-23.6167,28.26,54,20,8.75,CV,1707747595
395,Banska Stiavnica,48.4486,18.91,7.13,73,100,2.24,SK,1707747595
396,Harar,9.3094,42.1258,24.53,34,76,0.92,ET,1707747595
397,Kemerovo,55.3333,86.0833,-18.17,78,75,6.0,RU,1707747374
398,Chui,-33.6971,-53.4616,30.29,62,1,4.62,UY,1707747596
399,Pontes E Lacerda,-15.2261,-59.3353,25.74,88,100,2.82,BR,1707747376
400,Kharp,66.8014,65.8081,-29.61,89,3,3.41,RU,1707747596
401,Kidodi,-7.6036,37.0044,26.3,89,100,1.38,TZ,1707747596
402,Bequimao,-2.4489,-44.7825,31.01,61,32,2.55,BR,1707747596
403,Bikenibeu Village,1.3673,173.1241,28.24,80,94,6.55,KI,1707747596
404,Adamovka,51.5223,59.9396,-18.33,90,16,3.11,RU,1707747597
405,Markovo,57.3206,107.0881,-16.79,96,99,2.12,RU,1707747597
406,Zahedan,29.4963,60.8629,14.95,21,0,4.12,IR,1707747597
407,Rupert,42.6191,-113.6772,-2.03,74,100,2.06,US,1707747597
408,Sukhobezvodnoye,57.0491,44.8891,-6.73,96,100,2.52,RU,1707747597
409,Mount Isa,-20.7333,139.5,27.87,69,84,0.51,AU,1707747597
410,Teguise,29.0605,-13.564,19.12,78,20,8.23,ES,1707747597
411,Mcalester,34.9334,-95.7697,2.05,93,100,4.12,US,1707747598
412,Egilsstadir,65.2653,-14.3948,0.95,93,100,7.72,IS,1707747598
413,Petropavlovka,50.6114,105.3196,-16.05,89,100,2.35,RU,1707747598
414,Kursavka,44.4564,42.5093,11.64,60,100,2.67,RU,1707747598
415,Trat,12.5,102.5,24.81,55,17,2.61,TH,1707747598
416,Ouadda,8.0777,22.4007,40.37,12,100,1.47,CF,1707747599
417,Kattivakkam,13.2167,80.3167,27.28,71,11,4.7,IN,1707747599
418,Ishpeming,46.4885,-87.6676,-3.41,87,100,2.56,US,1707747599
419,Huangyan,28.6478,121.2594,8.16,80,13,1.35,CN,1707747599
420,Naze,28.3667,129.4833,13.51,65,0,3.26,JP,1707747599
421,Prince George,53.9166,-122.753,-6.32,94,100,1.54,CA,1707747385
422,Baukau,51.5526,7.2042,10.03,85,94,4.56,DE,1707747600
423,Fort Bragg,35.139,-79.006,16.32,97,100,3.09,US,1707747600
424,Dalandzadgad,43.5708,104.425,-2.68,49,68,3.83,MN,1707747601
425,Douala,4.0483,9.7043,35.33,46,12,5.36,CM,1707747400
426,Yonan-Up,37.9089,126.1611,2.17,86,7,2.98,KP,1707747601
427,Melfort,52.8667,-104.6177,-9.93,85,52,2.57,CA,1707747602
428,Keflavik,64.0049,-22.5624,2.95,80,75,7.72,IS,1707747602
429,Dalbandin,28.8947,64.4101,18.94,33,100,4.29,PK,1707747602
430,Krasnovishersk,60.4078,57.082,-13.38,95,100,3.07,RU,1707747603
431,Waingapu,-9.6567,120.2641,26.41,87,100,2.8,ID,1707747603
432,Qoryooley,1.7878,44.53,29.78,57,17,8.61,SO,1707747604
433,Al Kharj,24.155,47.3346,18.32,33,1,5.11,SA,1707747604
434,Al Bukayriyah,26.1442,43.6593,15.87,39,0,2.8,SA,1707747604
435,Porto Seguro,-16.4497,-39.0647,28.29,78,75,2.57,BR,1707747605
436,Changping,40.2186,116.2197,-1.2,49,0,1.63,CN,1707747605
437,Tezu,27.9167,96.1667,17.3,44,0,2.13,IN,1707747605
438,Afaahiti,-17.75,-149.2833,25.93,88,100,5.15,PF,1707747605
439,Ashland,40.8167,-82.2665,-0.96,97,3,1.67,US,1707747606
440,Vila Franca Do Campo,37.7167,-25.4333,18.27,99,21,8.44,PT,1707747606
441,Sambava,-14.2667,50.1667,25.42,90,100,1.39,MG,1707747606
442,Tommot,58.9564,126.2925,-24.87,100,77,1.47,RU,1707747607
443,Beyneu,45.3167,55.2,9.13,60,100,5.31,KZ,1707747607
444,Saudarkrokur,65.7461,-19.6394,0.54,87,99,6.35,IS,1707747607
445,Boca Suno,-0.7167,-77.1333,24.77,93,100,0.93,EC,1707747378
446,Leava,-14.3,-178.1667,28.12,84,100,9.91,WF,1707747324
447,Kamen'-Rybolov,44.7481,132.0403,-3.36,84,6,6.93,RU,1707747608
448,Bubaque,11.2833,-15.8333,26.36,58,0,3.56,GW,1707747608
449,Saldanha,-33.0117,17.9442,20.46,92,0,5.74,ZA,1707747609
450,Santiago De Cao,-7.9589,-79.2392,24.07,88,75,3.09,PE,1707747609
451,Koh Kong,11.6175,102.9806,25.92,64,65,0.86,KH,1707747609
452,Selendi,38.7444,28.8678,13.47,55,100,7.03,TR,1707747609
453,Big Spring,32.2504,-101.4787,-0.43,86,0,2.06,US,1707747610
454,Ugoofaaru,5.6667,73.0,27.82,73,85,4.74,MV,1707747610
455,Rikaze,29.25,88.8833,0.11,17,0,0.7,CN,1707747611
456,Nagqu,31.5,92.0,-6.11,18,100,0.42,CN,1707747611
457,Isangel,-19.55,169.2667,26.43,88,22,5.96,VU,1707747611
458,Kelme,55.6339,22.9342,1.01,99,100,4.11,LT,1707747611
459,Glace Bay,46.1969,-59.957,3.92,75,75,4.63,CA,1707747611
460,Berezovo,63.9381,65.0419,-32.75,100,7,0.88,RU,1707747612
461,Eraan,9.0629,117.7016,27.07,75,84,5.83,PH,1707747612
462,Sao Felix Do Xingu,-6.6447,-51.995,29.44,64,74,2.42,BR,1707747612
463,Happy Valley-Goose Bay,53.3168,-60.3315,-2.83,80,75,3.09,CA,1707747612
464,La Passe,45.5549,-0.8967,10.55,82,91,5.15,FR,1707747612
465,Yantai,37.5333,121.4,4.02,84,0,4.59,CN,1707747613
466,Lido Di Ostia,41.7321,12.2765,16.71,56,40,4.12,IT,1707747613
467,Kalmunai,7.4167,81.8167,25.93,86,81,4.38,LK,1707747613
468,Antalaha,-14.9003,50.2788,26.97,86,100,0.21,MG,1707747613
469,Lospalos,-8.5186,127.0025,24.42,89,100,6.03,TL,1707747613
470,Tazacorte,28.629,-17.9293,22.3,81,75,3.09,ES,1707747614
471,Shelburne,44.0787,-80.2041,-1.54,86,75,2.41,CA,1707747614
472,Bayanhongor,46.7167,100.1167,-16.1,92,71,1.06,MN,1707747614
473,Ciudad Lazaro Cardenas,17.9583,-102.2,21.98,82,85,2.68,MX,1707747614
474,Aykhal,66.0,111.5,-33.95,99,100,3.19,RU,1707747615
475,Titay,7.8125,122.5344,24.93,71,43,4.53,PH,1707747615
476,Morondava,-20.2833,44.2833,29.25,76,100,3.56,MG,1707747615
477,Kone,-21.0595,164.8658,24.92,88,65,2.19,NC,1707747615
478,Carutapera,-1.195,-46.02,29.25,71,38,4.1,BR,1707747546
479,Grosseto,42.8333,11.25,16.2,82,40,1.07,IT,1707747616
480,Mragowo,53.8644,21.3051,8.0,96,100,4.45,PL,1707747616
481,Harstad,68.799,16.5293,-2.34,69,95,8.05,NO,1707747616
482,Caltagirone,37.2368,14.5126,15.55,62,8,8.25,IT,1707747616
483,Aasiaat,68.7098,-52.8699,-30.84,99,50,3.02,GL,1707747617
484,Vinton,37.281,-79.897,11.76,95,100,1.54,US,1707747617
485,Rio Grande,-32.035,-52.0986,29.97,56,51,4.24,BR,1707747617
486,Kuroiso,36.9667,140.05,0.46,62,1,1.87,JP,1707747617
487,Kendari,-3.945,122.4989,25.48,88,99,0.13,ID,1707747618
488,Kruisfontein,-34.0033,24.7314,32.62,33,0,7.15,ZA,1707747618
489,Qarauyl,48.9451,79.255,-18.28,90,8,2.56,KZ,1707747618
490,Berdigestyakh,62.0989,126.6992,-25.71,98,99,2.48,RU,1707747619
491,Mahriz,31.5917,54.4318,16.28,22,0,1.83,IR,1707747619
492,Jiagedaqi,50.4167,124.1167,-8.63,96,100,1.2,CN,1707747619
493,Kailua-Kona,19.6406,-155.9956,20.98,74,75,2.57,US,1707747400
494,Contamana,-7.3333,-75.0167,24.74,90,100,0.78,PE,1707747620
495,Urangan,-25.3,152.9,24.55,86,7,1.79,AU,1707747620
496,Muynoq,43.7683,59.0214,7.3,56,99,7.2,UZ,1707747621
497,Juneau,58.3019,-134.4197,1.0,95,100,1.54,US,1707747621
498,Muroto-Misakicho,33.2833,134.15,10.69,51,0,0.99,JP,1707747621
499,Cam Ranh,11.9214,109.1591,24.98,69,40,6.69,VN,1707747495
500,Sucua,-2.4667,-78.1667,23.41,88,100,0.0,EC,1707747622
501,Road Town,18.4167,-64.6167,28.05,61,20,4.63,VG,1707747623
502,Santa Barbara,34.7333,-120.0343,7.68,100,0,0.0,US,1707747541
503,Broome,42.2506,-75.833,0.66,91,100,0.0,US,1707747623
504,Santander,43.4647,-3.8044,13.11,80,40,7.2,ES,1707747624
505,Sangola,17.4333,75.2,30.9,21,7,4.22,IN,1707747624
506,Puerto Lempira,15.2667,-83.7667,26.6,70,75,3.52,HN,1707747625
507,Sao Jose Da Coroa Grande,-8.8978,-35.1478,31.23,59,93,5.18,BR,1707747626
508,Sinabang,2.4803,96.3801,28.16,72,0,1.25,ID,1707747627
509,Fort St. John,56.2499,-120.8529,-5.06,58,20,4.63,CA,1707747627
510,Holualoa,19.6228,-155.9522,18.91,74,75,2.57,US,1707747627
511,Basoko,1.2391,23.616,34.85,39,100,2.01,CD,1707747628
512,Zaragoza,41.6561,-0.8773,18.6,37,20,10.8,ES,1707747629
513,Inirida,3.8653,-67.9239,28.75,67,98,1.52,CO,1707747629
514,Port Blair,11.6667,92.75,28.02,83,40,4.12,IN,1707747630
515,Nouadhibou,20.931,-17.0347,22.38,61,0,3.13,MR,1707747630
516,Ottawa,45.4112,-75.6981,0.69,82,75,3.09,CA,1707746750
517,Ati,13.2154,18.3353,37.02,6,2,4.37,TD,1707747631
518,Port Moresby,-9.4431,147.1797,24.68,94,20,3.6,PG,1707747632
519,Scarborough,54.2797,-0.4044,9.88,68,4,3.58,GB,1707747470
520,Xinyuan,37.3,99.0,-8.07,33,52,2.1,CN,1707747633
521,Bunia,1.5667,30.25,27.93,43,49,4.07,CD,1707747634
522,Berg,47.9634,11.3734,8.38,78,40,5.66,DE,1707747635
523,Tongchuan,35.0806,109.0897,7.4,58,0,0.98,CN,1707747635
524,Gornopravdinsk,60.05,69.9,-26.13,100,30,1.83,RU,1707747636
525,La Rinconada,37.4873,-5.9826,22.85,65,0,8.23,ES,1707747636
526,Midland,31.9974,-102.0779,-0.29,89,0,3.6,US,1707747559
527,Mukalla,14.5425,49.1242,27.09,71,43,3.68,YE,1707747637
528,Sandpoint,48.2766,-116.5533,1.36,100,100,0.0,US,1707747638
529,Luena,-11.7833,19.9167,29.8,42,72,2.72,AO,1707747340
530,Kingston,17.997,-76.7936,28.53,72,75,8.23,JM,1707747522
531,Tucuma,-0.1833,-50.05,26.55,82,81,3.0,BR,1707747639
532,Berezovyy,51.6667,135.7,-14.44,97,69,1.19,RU,1707747639
533,Bonnyville,54.2668,-110.735,-15.11,91,100,1.85,CA,1707747640
534,Cabo San Lucas,22.8909,-109.9124,16.4,69,2,0.45,MX,1707747629
535,Bambari,5.768,20.6757,40.75,14,100,1.91,CF,1707747641
536,Leirvik,59.7798,5.5005,2.57,100,100,7.72,NO,1707747642
537,Felipe Carrillo Puerto,19.5833,-88.05,25.42,85,100,1.96,MX,1707747643
538,Lemvig,56.5486,8.3102,1.78,96,100,1.54,DK,1707747643
539,Talodi,10.6325,30.3797,38.55,9,100,0.82,SD,1707747644
540,Mizhhirya,48.5246,23.5056,10.34,78,100,1.93,UA,1707747645
541,Blenheim,-41.516,173.9528,11.96,88,99,1.48,NZ,1707747645
542,Taoudenni,22.6783,-3.9836,33.43,24,0,4.61,ML,1707747646
543,Saguenay,48.4168,-71.0657,-6.54,79,100,3.09,CA,1707747473
544,Nantucket,41.2835,-70.0995,5.08,87,0,4.63,US,1707747636
545,Beruniy,41.6911,60.7525,10.98,54,0,3.09,UZ,1707747647
546,Karystos,38.0133,24.4161,18.55,73,100,4.16,GR,1707747648
547,Muisne,0.6,-80.0333,26.4,87,100,5.11,EC,1707747648
548,Luchegorsk,46.4764,134.2569,-2.27,82,100,6.05,RU,1707747648
549,Shetpe,44.1667,52.1167,11.63,52,84,2.42,KZ,1707747649
550,Banda Aceh,5.5577,95.3222,26.35,78,6,6.93,ID,1707747649
551,Lorengau,-2.0226,147.2712,27.65,81,53,4.48,PG,1707747650
552,Salinopolis,-0.6136,-47.3561,27.49,82,100,6.4,BR,1707747650
553,Viedma,-40.8135,-62.9967,19.09,35,6,9.78,AR,1707747651
554,Weno,7.4515,151.8468,26.97,83,100,5.14,FM,1707747651
555,Kuantan,3.8077,103.326,24.06,94,40,2.06,MY,1707747651
556,Malkerns,-26.5667,31.1833,29.89,39,0,5.67,SZ,1707747651
557,Elbasan,41.1125,20.0822,14.4,67,85,2.15,AL,1707747651
558,Tyukhtet,56.5389,89.3011,-16.41,88,100,5.35,RU,1707747652
559,Baise City,23.8997,106.6133,17.81,53,46,1.89,CN,1707747652
560,Konosha,60.9736,40.257,-16.09,100,82,1.35,RU,1707747642
561,Rouissat,31.9243,5.3502,28.04,26,12,6.17,DZ,1707747652
562,Yaren,-0.5472,166.916,28.1,78,63,3.77,NR,1707747652
563,Ogdensburg,44.6942,-75.4863,1.36,77,100,2.57,US,1707747652
564,Kirkwall,58.9848,-2.9587,6.65,87,75,4.12,GB,1707747653
565,Deols,46.8293,1.7043,10.05,81,40,2.57,FR,1707747653
566,Umluj,25.0213,37.2685,24.2,45,53,4.11,SA,1707747653
567,Tanjung Pandan,-2.75,107.65,27.51,82,100,5.24,ID,1707747535
568,Ivatsevichy,52.709,25.3401,8.53,92,98,2.52,BY,1707747653
569,Amuntai,-2.4177,115.2494,24.26,91,100,1.03,ID,1707747654
570,Crane,31.3974,-102.3501,1.38,70,0,3.25,US,1707747654
571,Palenque,17.5167,-91.9667,22.09,94,0,0.0,MX,1707747654
572,Plettenberg Bay,-34.0527,23.3716,27.73,50,13,2.6,ZA,1707747654
573,Taroa,8.7058,171.2275,27.03,76,100,9.22,MH,1707747654
574,Sao Raimundo Nonato,-9.0153,-42.6994,31.75,44,93,5.75,BR,1707747368
575,Zhirnovsk,50.9845,44.7735,1.16,100,100,5.61,RU,1707747654
576,Boumagueur,35.5052,5.5525,13.88,74,99,4.82,DZ,1707747655
577,Achinsk,56.2694,90.4993,-14.92,89,100,5.89,RU,1707747655
578,Velizh,55.6056,31.1967,0.47,99,100,2.03,RU,1707747655
579,Moab,38.5733,-109.5498,-5.97,52,0,1.12,US,1707747550
580,Nema,57.5067,50.5011,-12.19,88,100,4.84,RU,1707747655
581,Kittila,67.6647,24.8936,-22.92,77,0,1.03,FI,1707747656
582,Pacific Grove,36.6177,-121.9166,10.15,93,0,2.06,US,1707747576
583,Blair,41.5444,-96.125,-0.62,78,0,2.06,US,1707747656
584,Emerald,-23.5333,148.1667,24.08,75,38,7.68,AU,1707747656
585,Nehe,48.4833,124.8333,-12.49,95,77,1.4,CN,1707747656
586,Altos,-5.0381,-42.46,30.17,55,42,3.67,BR,1707747656
587,Preobrazheniye,42.9019,133.9064,-0.25,89,43,3.63,RU,1707747656
588,Recreo,-29.2818,-65.061,36.31,38,55,4.74,AR,1707747657
589,Mariehamn,60.0973,19.9348,-4.54,80,100,6.17,AX,1707747657
590,Richards Bay,-28.783,32.0377,26.71,55,26,6.34,ZA,1707747657
591,Paita,-5.0892,-81.1144,26.37,67,13,4.07,PE,1707747657
592,Karachi,24.9056,67.0822,23.9,27,19,3.09,PK,1707747645
593,Lesnoy,57.6198,63.0784,-13.82,95,97,3.15,RU,1707747657
